1685885307.060329,0.01430453546345234,1.210556543895791e-08,0.004048984032124281,1.624318065296393e-05,0.9785715341567993,1.6684934323052403e-08
1685885307.185724,0.0023712385445833206,5.664123614579353e-10,0.002847094554454088,5.3802659749635495e-06,0.9907009601593018,1.6118768542128237e-08
1685885307.315325,0.003169062314555049,3.991929897750879e-09,0.004944182932376862,1.1547645954124164e-05,0.9888060092926025,4.1795125582666515e-08
1685885453.6185338,0.005825026426464319,1.3296513543537003e-06,0.03339677304029465,0.0007634893991053104,0.5859571099281311,0.00013287969341035932
1685885453.771981,0.8429675698280334,1.304109719058033e-05,0.006353411357849836,0.12437812983989716,0.025332244113087654,2.4173174097086303e-05
1685885453.8021472,0.13712359964847565,9.598525139153935e-06,0.020666595548391342,0.0035061996895819902,0.8321544528007507,3.924651082343189e-06
1685885453.829481,0.011078616604208946,1.8904515854956117e-06,0.02741221711039543,0.0015784805873408914,0.4237309992313385,0.00039852180634625256
1685885453.960351,0.036315590143203735,7.13319820988545e-07,0.015345066785812378,0.001038357033394277,0.9375484585762024,3.5219961773691466e-06
1685885453.9879491,0.0023394625168293715,2.650464011821896e-06,0.031970396637916565,0.00044932373566552997,0.002250351943075657,0.5471394658088684
1685885454.014157,0.02240884117782116,1.6629655874567106e-05,0.051643215119838715,0.005507277324795723,0.2360072284936905,0.00249681924469769
1685885454.1613262,0.04615851864218712,0.0005879644304513931,0.6718159914016724,0.006604146212339401,0.09466864168643951,0.08772914111614227
1685885454.188564,0.03983519226312637,6.026305641171348e-07,0.011850068345665932,0.0003389915218576789,0.9404500126838684,8.126776833705662e-07
1685885454.331276,0.3632449805736542,0.0016711401985958219,0.2195567786693573,0.030150920152664185,0.2701304852962494,0.006573127117007971
1685885454.357761,0.049101393669843674,0.0006392038776539266,0.5711434483528137,0.009020643308758736,0.08594384044408798,0.14557546377182007
1685885454.3831491,0.08498547226190567,8.07149990578182e-05,0.10705960541963577,0.007243526633828878,0.6364126801490784,0.0014129580231383443
1685885454.4092999,0.2670884430408478,9.039205906447023e-05,0.05320478975772858,0.017107853665947914,0.6465194821357727,6.805072189308703e-05
1685885454.4348512,0.033684395253658295,1.211639118992025e-05,0.04949403181672096,0.003133342368528247,0.5951482653617859,0.0007583184051327407
1685885454.559498,0.019055048003792763,4.7231271338432634e-08,0.0062833852134644985,4.7535100748063996e-05,0.9693610072135925,9.048046933912701e-08
1685885454.694889,0.036888208240270615,0.001265237689949572,0.5557736158370972,0.0077954307198524475,0.05692417174577713,0.27696236968040466
1685885454.7235048,0.016462279483675957,2.3114028024906474e-08,0.004794562701135874,4.2882926209131256e-05,0.9744666218757629,5.2076348566743036e-08
1685885454.750169,0.0311223603785038,1.7492653569206595e-05,0.05202151834964752,0.002139375079423189,0.5935940146446228,0.0006816416280344129
1685885454.8972049,0.09364540129899979,3.600078116505756e-06,0.015559370629489422,0.0005632815300486982,0.8817182779312134,1.2514244644989958e-06
1685885455.02416,0.03719869628548622,0.0008347550174221396,0.7494479417800903,0.004937260411679745,0.09067533165216446,0.07554307579994202
1685885455.050793,0.020117437466979027,1.0151351403919762e-07,0.00925061572343111,6.506485806312412e-05,0.9639174342155457,2.2053019677059638e-07
1685885455.076999,0.010864841751754284,2.3693148705206113e-06,0.035582005977630615,0.0019921394996345043,0.1019236147403717,0.0020357887260615826
